"SS18","Indiana Jones and the Last Crusade","1989","Spielberg","Robert Watts","Lucasfilm, Paramount","AVENTURE"
"SS19","Indiana Jones and the Holy Grail","1990","Spielberg",,"Lucasfilm, Paramount","AVENTURE"
"SS2","Duel","1971","Spielberg",,,"SUSPENSE"
"SS20","Always","1990","Spielberg",,", Universal","FANTASTIQUE"
"SS21","Hook","1991","Spielberg","Kathleen Kennedy, F.Marshall, Geral A. Molen","Tristar","FANTASTIQUE"
"SS24","Jurassic Park","1993","Spielberg","Kathleen Kennedy, Gerald R. Molen","Universal","SCIENCE FICTION"
"SS26","Schindler's List","1993","Spielberg","Brandon?","Universal","DRAME,DOCUMENTAIRE"
"SS29","To Wong Foo, Thanks for Everything, Julie Newmar","1995","Spielberg",,,
"SS3","Something Evil","1972","Spielberg",,"Universal",
"SS32","The Lost World: Jurrasic Park","1997","Spielberg",,"SUniversal","SciF"
"SS33","Amistad","1997","Spielberg",,"SDreamWorks","DOCUMENTAIRE"
"SS34","Saving Private Ryan","1998","Spielberg","Spielberg, Ian Bryce","SDreamWorks, Paramount","DRAME"
"SS4","Savage","1972","Spielberg",,"Universal",
"SS5","The Sugarland Express","1973","Spielberg","R.Zanuck, D.Brown","Universal","AVENTURE"
"SS6","Jaws","1975","Spielberg","William S. Gilmore jr.","MCA,Universal","SUSPENSE"
"SS7","Close Encounters of the Third Kind","1975","Spielberg","Julia Philips, Michael Philips","Columbia","SCIENCE FICTION"
"SS8","1941","1979","Spielberg",,,"COMEDIE"
"SS9","Raiders of the Lost Ark","1981","Spielberg","F.Marshall","G.Lucasfilm, Paramount","AVENTURE"
"SSa10","The Great Sioux Massacre","1965","Salkow","Leon Fromkess","Columbia","WESTERN"
"SSb10","Hit Me","1998","Shainberg",,,"DRAME"
"SSC1","Friday the 13th","1980","Cunningham","Cunningham","Georgetown, Paramount,NewLine","HORREUR"
"SSC2l","Spring Break","1983","Cunningham",,,
"SSe10","Day of the Triffids","1963","Sekely","George Pitcher","GB","SCIENCE FICTION"
"SSg20","Drive-In Massacre","1976","Segall","Sedall","New American","HORREUR"
"SSh10","Sudden Death","1985","Shore",,,"ACTION"
"SSi115","The Woman Who Turned to Salt","1958","Siliphant","Hitchcock","Shamley, NBC","SUSPENSE"
"SSk1","Whatever","1998","Skoog",,,
"SSl1","On Deadly Ground","1994","Seagal","Seagal, Julius R. Nasso, A.Kittman Ho","Warners","ACTION"
"SSn1","Dream Wife","1953","S.Sheldon","Schary","SMGM","ROMANTIQUE"
"SSn2","The Buster Keaton Story","1957","S.Sheldon","S.Sheldon",,"BIOGRAPHIQUE"
"SSo10","The Adventures of Huck Finn","1993","Sommers",,"Disney","AVENTURE"
"SSo13","The Jungle Book","1995","Sommers",,,"AVENTURE"
"SSo15","Deep Rising","1998","Sommers",,,"HORREUR"
"SSo16","The Mummy","1999","Sommers",,,"AVENTURE"
"SSR10","Far North","1988","Sheppard","Carolyn Pfeiffer, Michael Hardin",,"DRAME"
"SSR12","True West","1990","Sheppard",,,"DRAME"
"SSR15","Silent Tongue","1994","Sheppard",,,"WESTERN"
"SSS15","A Girl with Ideas","1937","S.Simon,",,,
"SSS20","Four Girls in White","1939","S.Simon,",,,
"SSS25","Whistling in the Dark","1941","S.Simon,",,,
"SSS45","Rio Rita","1942","S.Simon","Berman","MGM","COMEDIE,MUSICAL"
"SSS50","Song of the Open Road","1944","S.Simon,",,,
"SSS55","Son of Lassie","1945","S.Simon",,"MGM",
"SSS58","Abbott and Costello in Hollywood","1945","S.Simon","Martin Gosch","MGM","COMEDIE"
"SSS62","Her Husband's Affairs","1947","S.Simon",,,
"SSS65","I Love Trouble","1948","S.Simon",,,
"SSS70","The Lust for Gold","1949","S.Simon",,,
"SSt10","Mighty","1998","S.Stone",,,
"SSu10","Wayne's World 2","1993","Surjik",,,"COMEDIE"
"SSu5","Kid's in the Hall","1993","Surjik",,,"COMEDIE"
"SSv10","Johns","1997","S.Silver",,,"DOCUMENTAIRE"
"SSz10","Brussels Transit","1980","Szlingerbaum",,,
"StA10","Orgy of the Dead","1965","Apostoloff","Apostoloff","FOG","PORNOGRAPHIQUE,HORREUR"
"StB2","Uncle Vanya","1962","Burge","Oliver",,"DRAME"
"StB3","Othello","1965","Burge","Richard Goodwin","BHE","DRAME"
"StB4","The Mikado","1967","Burge",,,
"StB5","Julius Caesar","1970","Burge","Peter Snell","Coomonweath United","DRAME"
"StC10","Big Bad Mama","1974","S.Carver","Corman","Santa Cruz","AVENTURE"
"StC12","Drum","1967","S.Carver","Ralph Serpe","SdeLaurentiis","DRAME"
"StC20","Eye for an Eye","1981","S.Carver",,"Wescom","AVENTURE"
"StC30","Lone Wolf McQuade","1983","S.Carver",,"Orion","WESTERN"
"StD1","On the Town","1949","Donen",,,
"StD24","Deep in My Heart","1954","Donen","Roger Edens","MGM","BIOGRAPHIQUE,MUSICAL"
"StD33","Funny Face","1957","Donen","Roger Edens","Paramount","MUSICAL"
"StD35","The Pajama Game","1957","Donen","Abbott, Donen","Warners","MUSICAL"
"StD4","Royal Wedding","1951","Donen","Freed","MGM","MUSICAL"
"StD41","Indiscreet","1958","Donen","Donen","Grandon GB","ROMANTIQUE,COMEDIE"
"StD42","Damn Yankees","1958","Donen","Abbott, Donen",,"DRAME"
"StD45","The Grass is Greener","1960","Donen","Donen","SGrandon","COMEDIE, ROMANTIQUE"
"StD51","Charade","1963","Donen","Donen","Universal","COMEDIE,SUSPENSE"
"StD58","Arabesque","1966","Donen","Donen","Universal",
"StD61","Bedazzled","1967","Donen","Donen","Fox","COMEDIE"
"StD62","Two for the Road","1967","Donen","Donen","Fox","ROMANTIQUE"
"StD7","Seven Brides for Seven Brothers","1954","Donen","J.Cummings","MGM","MUSICAL"
"StD72","Movie Movie","1978","Donen",", Donen",,"COMEDIE"
"StD80","Blame it on Rio","1984","Donen","Donen",,
"StE10","Welcome to Woop Woop","1998","Elliott",,,"COMEDIE"
"StF1","Gumshoe","1971","Frears",,,
"StF10","The Grifters","1990","Frears","Scorsese",,"Noir"
"StF12","Hero","1992","Frears","Laura Ziskin","Columbia","COMEDIE,DRAME"
"StF13","Commitents","1993","Frears",,,"DRAME"
"StF14","The Snapper","1993","Frears",,"Columbia","COMEDIE,DRAME"
"StF17","The Van","1997","Frears",,,"COMEDIE, DRAME"
"StF3","My Beautiful Laundrette","1986","Frears","Sarah Radclyffe, Tim Bevan","SAF","DRAME"
"StF4","Sammy and Rosie Get Laid","1987","Frears",,"SAF","DRAME"
"StF5","Dangerous Liasons","1987","Frears","Norma Heyman, Hank Moonjean","Warners, Taksen","ROMANTIQUE"
"StG10","Paradise","1981","Gillard",,,"PORNOGRAPHIQUE"
"StH10","Along Came Jones","1945","Heisler",,,
"StH13","Blue Skies","1945","Heisler","S.C.Siegel","Paramount","MUSICAL"
"StH15","Smash-Up","1947","Heisler","Wanger","UI","DRAME"
"StH18","Tulsa","1949","Heisler","Wanger","Eagle-Lion","WESTERN"
"StH20","Chain Lightning","1950","Heisler","Anthony Veiller","Warners","AVENTURE"
"StH23","I died a Thousand Times","1955","Heisler","Willlis Goldbeck","Warners","DRAME"
"StH3","Among the Living","1941","Heisler",,,"HORREUR"
"StH30","Hitler","1961","Heisler","E.Charles Strauss","Three Crown","BIOGRAPHIQUE"
"StH5","The Glass Key","1942","Heisler","Fred Kohlmar","Paramount","SUSPENSE"
"StK1","Fear and Desire","1953","Kubrick",,,
"StK10","Barry Lyndon","1975","Kubrick","Kubrick","Warners","AVENTURE"
"StK15","The Shining","1979","Kubrick","Kubrick","Warners","HORREUR"
"StK2","Killer's Kiss","1955","Kubrick",,,"SUSPENSE"
"StK20","Full Metal Jacket","1987","Kubrick",,,"ACTION"
"StK21","Eyes Wide Shut","1999","Kubrick",,"Warners","ROMANTIQUE"
"StK3","The Killing","1956","Kubrick","J.B. Harris","U.A.","SUSPENSE"
"StK4","Paths of Glory","1958","Kubrick","James B. Harris","Geiselgasteig, U.A.","DRAME"
"StK5","Spartacus","1960","Kubrick","Edward Lewis","U-I","Epic"
"StK6","Lolita","1962","Kubrick","James B. Harris","MGM","DRAME"
"StK7","Dr. Strangelove; Or How I learned to Stop Worrying and Love the Bomb","1963","Kubrick","Kubrick","Columbia","Noir"
"StK8","2001, A Space Odyssey","1969","Kubrick","Kubrick","MGM","SCIENCE FICTION"
"StK9","A Clockwork Orange","1975","Kubrick","Kubrick","Warners","SCIENCE FICTION"
"StL10","Tron","1982","Lisberger","Lisberger, Kushner","Disney","SCIENCE FICTION"
"StM2","Rooster Cogburn","1975","St.Millar",,,
"StN10","Paris, Roman d'une Ville","1991","S.Neumann",,,"DOCUMENTAIRE"
"STo10","Vera","1986","Toledo",,"Brazil","PORNOGRAPHIQUE"
"StR10","The Ex-Mrs. Bradford","1936","S.Roberts","Edward Kaufman","MGM","COMEDIE"
"StR5","One Sunday Afternnon","1933","S.Roberts","Louis D. Lighton","Paramount","ROMANTIQUE"
"StR8","Star of Midnight","1935","S.Roberts",,,
"StR9","The Man Who Broke the Bank at Monte Carlo","1935","S.Roberts",,,
"StS1","sex, lies, and videotape","1989","Soderbergh",,"Orion","PORNOGRAPHIQUE"
"StS10","Out of Sight","1998","Soderbergh",,"SUniversal","ACTION"
"StS2","Kafka","1991","Soderbergh",,"Orion","BIOGRAPHIQUE"
"StS5","King of the Hill","1993","Soderbergh","Barbara Maltby, Albert Berger, Ron Yerxa","Gramercy","BIOGRAPHIQUE"
"StT10","Social Decay","1932","Tatassopoulos",,,
"STu10","Big Night","1997","Tucci",,,"COMEDIE"
"STu11","The Impostors","1998","Tucci","Elizabeth W. Alexander, Tucci","SFox","COMEDIE"
"StW10","Werewolf of London","1935","S.Walker","Stanley Bergerman","Universal","HORREUR"
"StW13","Bulldog Drummond's Bride","1939","S.Walker",,,
"StW6","The Eagle and the Hawk","1933","S.Walker",,,
"StW7","White Woman","1933","S.Walker",,"Paramount","ROMANTIQUE"
"StW9","Great Expectations","1934","S.Walker",,"Universal","DRAME"
"STy10","Den-En Ni Shisu","1974","Terayama",,,
"StZ1","Searching for Bobbie Fisher","1993","Zaillian",,"Paramount","BIOGRAPHIQUE"
"StZ5","A Civil Action","1998","Zaillian",,"SParamount","DOCUMENTAIRE, DRAME"
"SuA10","The Hour of the Star","1985","Amaral",,,
"SuF10","Concert of Wills: Making the Getty Center","1998","Froemke",,,"DOCUMENTAIRE"
"SuG10","The Reanimator","1985","Gordon",,,"Hor"
"SuG20","Fortress","1993","St.Gordon",,,"HORREUR"
"SuG25","Lost in Space","1998","St.Gordon",,,"SCIENCE FICTION"
"SuH1","Children in the Classroom","1955","Hani",,,"DOCUMENTAIRE"
"SuH10","Furyo Shonen","1961","Hani",,"Iwapami","DOCUMENTAIRE"
"SuH14","Kanojo to Kare","1963","Hani",,,
"SuH15","Te o Tanagu Kora","1963","Hani",,,
"SuH2","Children Who Draw Pictures","1956","Hani",,,"DOCUMENTAIRE"
"SuH20","Hatsui Jigokuhen","1968","Hani",,,
"SuK10","A Man of no Importance","1995","Krishnamma",,,
"SuR10","The Loners","1974","Roley",,,
"SuR5","How to Steal the World","1968","Roley",,"MGM","ACTION"
"SuS10","Smithereens","1982","Seidelman",,,
"SuS12","Desperately Seeking Susan","1985","Seidelman","Sarah Pillsbury, Midge Sanford","Orion","COMEDIE"
"SuS14","She-Devil","1986","Seidelman",,,
"SuS16","Making Mr. Right","1987","Seidelman","Mike Wise, Joel Tuber",,"ROMANTIQUE,SCIENCE FICTION"
"SuS20","Cookie","1989","Seidelman",,"Lorimar, Warners","COMEDIE,SUSPENSE"
"SuS25","The Dutch Master","1993","Seidelman","Jonathan Brett","Ziegler","ROMANTIQUE"
"SvA10","South Central","1992","S.Anderson","Oliver Stone, Janet Yang, William B. Sreakley",,"DRAME"
"SvB04","The Little Giants","1993","Brill",,"Disney","COMEDIE"
"SvB05","The Mighty Ducks","1994","Brill",,"Disney","COMEDIE"
"SvB10","Heavyweights","1995","Brill",,"Disney","COMEDIE"
"SvB12","George of the Jungle","1997","Brill",,"SDisney","COMEDIE"
"SvF10","I Promise to Remember","1983","Fischler",,,"MUSICAL"
"SvN10","The Ox","1992","Nykvist",,,
"SvP10","Falling in Love Again","1980","Stv.Paul","Stv.Paul","International Picture Show of Atlanta","ROMANTIQUE"
"SW10","A Night at the Opera","1935","S.Wood","Thalberg","MGM","COMEDIE"
"SW12","A Day at the Races","1937","S.Wood",,"MGM","COMEDIE"
"SW13","Madame X","1937","S.Wood","James K. McGuiness","MGM","DRAME"
"SW15","Goodbye Mr. Chips","1939","S.Wood","V.Saville","MGM London","DRAME"
"SW17","Our Town","1940","S.Wood",,,
"SW18","Kitty Foyle","1940","S.Wood","Harry E. Edgington, David Hempstead","RKO","DRAME"
"SW19","The Devil and Miss Jones","1941","S.Wood","Frank Rose, Norman Krasna","RKO","COMEDIE"
"SW2","Beyond the Rocks","1922","S.Wood",,"Paramount","DRAME"
"SW21","King's Row","1940","S.Wood","David Lewis","Warners","DRAME"
"SW22","For Whom the Bell Tolls","1943","S.Wood","S.Wood","Paramount","AVENTURE"
"SW25","Casanova Brown","1944","S.Wood","Nunally J.","SInternational","COMEDIE"
"SW28","Saratoga Trunk","1945","S.Wood","Wallis","Warners","DRAME"
"SW3","Bluebeard's Eighth Wife","1923","S.Wood",,,
"SW30","Heartbeat","1946","S.Wood","Robert Hakim, Raymond Hakim","RKO","SUSPENSE"
"SW31","Ivy","1947","S.Wood",,,
"SW32","Command Decision","1948","S.Wood",,,
"SW33","Stratton Story","1949","S.Wood","Jack Cummins",,"BIOGRAPHIQUE"
"SW34","Ambush","1950","S.Wood",,,
"SW6","Paid","1932","S.Wood",,,"DRAME"
"SW7","The Barbarian","1933","S.Wood",,"MGM","ROMANTIQUE,MUSICAL"
"SW8","Hold Your Man","1933","S.Wood",,,"COMEDIE"
"SWa10","Sinbad and the Eye of the Tiger","1977","Wanamaker","Charles H. Scheer, Ray Harrthausen","Columbia","AVENTURE"
"SWe10","Little Book of Love","1996","Werneck",,,
"SWm10","The Out-of-Towners","1999","Weisman",,,"COMEDIE"
"SwS10","Fast Food","1998","Sugg",,,"DRAME, SUSPENSE, COMEDIE"
"SyC10","My New Gun","1992","Cochran",,"IRS Media","DRAME"
"SyC5","Another Damaging Day","1991","Cochran",,,"DRAME"
"SyS1","Rocky II","1979","Stallone","I.Winkler, Chartoff","U.A.","DRAME"
"SyS2","Rocky III","1979","Stallone","James D. Brubaker, Chartoff","U.A.","DRAME"
"Sys3","Rocky IV","1985","Stallone","I.Winkler, Chartoff","MGM-U.A.","DRAME"
"T10","Red Dwarf","td","LeMoine",,,
"T:Calendar Girl","1996","D:Whitesell","PN:Debbie Robin,","SColumbia","col",
"TAb10","The Wishing Tree","1977","Abduladze",,,"DRAME"
"TAF10","Don't Call Me Frankie","1991","Fucci","Sam Braslau","S.K.,Sun","COMEDIE,Noir"
"TAF4","Nightsongs","1988","Fucci",,,
"TAF7","Purple Haze","1989","Fucci",,,
"TaH10","Everybody's All-American","1988","HackfordD",,,
"TaH15","Chuck Berry Hail! Hail! Rock 'n' Roll","1991","Hackford",,,"DOCUMENTAIRE,MUSICAL"
"TaH2","The Idolmaker","1980","Hackford","Gene Kirkwood, Koch","U.A.","DRAME"
"TaH30","When We Were Kings","1996","Hackford",,,"DOCUMENTAIRE"
"TaH32","The Devils Advocate","1997","Hackford",,,"COMEDIEx"
"TaH5","An Officer and a Gentleman","1982","Hackford","Martin Elfand","Paramount, Lorimar","DRAME"
"TaH6","Against All Odds","1983","Hackford","Jerry Brick","Columbia","ACTION"
"TaH8","White Nights","1986","Hackford",,,"MUSICAL"
"TAn1","Reconstruction","1970","Angelopoulos",,,
"TAn12","Topio stin omichli","1988","Angelopoulos",,,"DRAME"
"TAn16","To meteora vima tou pelargou","1991","Angelopoulos",,,"DRAME"
"TAn18","The beekeeper","1993","Angelopoulos",,,
"Tan20","Ulysses' Gaze","1996","Angelopoulos",,,"Epic"
"Tan21","Mia eoniotita ke mia mera","1998","Angelopoulos",,,"DRAME"
"TAn5","Die Waderschauspieler","1975","Angelopoulos",,,
"TAv1","Things Are Tough All Over","1982","T.Avildsen",,,"COMEDIE"
"TB10","The Virgin of Stamboul","1920","T.Browning",,,
"TB15","Under Two Flags","1922","T.Browning",,,
"TB34","The Big City","1927","T.Browning",,"MGM","DRAME"
"TB35","London After Midnight","1927","T.Browning","T.Browning","MGM","HORREUR"
"TB40","West of Zanzibar","1928","T.Browning",,,
"TB45","The Unholy Three","1929","T.Browning",,,
"TB50","The Unholy Three","1930","T.Browning",,,
"TB55","Dracula","1930","T.Browning","Carl Laemmle jr.","Universal","HORREUR"
"TB60","Freaks","1932","T.Browning","T.Browning","MGM","HORREUR"
"TB67","The Mark of the Vampire","1935","Dr{T.Browning","E.J. Mannix","MGM","HORREUR"
"TB70","The Devil Doll","1936","T.Browning",,,"HORREUR"
"TBe1","Let's Talk About Sex","1998","Beyer",,,"DRAME"
"TBi10","Star Trap","1989","Bigat","Nigel Safford Clark",,"HORREUR"
"TBl10","My Bodyguard","1980","Bill",,,
"TBl15","Six Weeks","1982","Bill",,,
"TBl20","Untamed Heart","1993","Bill",,,
"TBl21","A Home of Our Own","1993","Bill",,,"DRAME"
"TBN10","Eye of God","1997","Nelson",,,
"TBr10","Trading Mom","1994","Brelis",,,"ROMANTIQUE"
"TBs10","Col Curve in Gula","1945","Brass",,"It","PORNOGRAPHIQUE"
"TBs12","Il Disco Volante","1947","Brass",,"It","PORNOGRAPHIQUE"
"TBs14","NerosuBianco","1949","Brass",,"It","PORNOGRAPHIQUE"
"TBs16","L'Urlo","1951","Brass",,"It","PORNOGRAPHIQUE"
"TBs2","La Chiavi","1940","Brass",,"It","PORNOGRAPHIQUE"
"TBs20","Salon-Kitty","1960","DiF{Tinto Brass",,,
"TBs28","La Vacanca","1969","Brass",,"It","PORNOGRAPHIQUE"
"TBs4","Mirandi","1941","Brass",,"It","PORNOGRAPHIQUE"
"TBs40","Caligula","1980","Brass","Bob Guccione","Penthouse","PORNOGRAPHIQUE"
"TBs46","Action","1982","Brass",,"It","PORNOGRAPHIQUE"
"TBs48","Snack Bar Budapest","1986","Brass",,"It","PORNOGRAPHIQUE"
"TBs50","Scandal","1989","Brass",,"It","BIOGRAPHIQUE,PORNOGRAPHIQUE"
"TBs52","Los Bordeles de Paprika","1991","Brass",,,"PORNOGRAPHIQUE"
"TBs6","Capriccio","1942","Brass",,"It","PORNOGRAPHIQUE"
"TBs8","Chi Lavora é Perduta","1943","Brass",,"It","PORNOGRAPHIQUE"
"TBu10","Attack Force Z","1981","Burstall",,,
"TCh1","Up in Smoke","1978","Chong",,"Paramount","COMEDIE"
"TCh2","Cheech and Chong's Next Movie","1980","Chong","Howard Brown","Universal","COMEDIE"
"TCh3","Cheech and Chong's Nice Dreams","1981","Chong",,,
"TCh4","It Came from Hollywood","1982","Chong",,,
"TCh5","Still Smokin'","1983","Chong",,,
"TCh6","Cheech and Chong's The Corsican Brothers","1984","Chong",,,
"TCl10","McVicar","1980","Clegg",,"The Who Films","BIOGRAPHIQUE,DRAME"
"TCn10","Combination Platter","1993","T.Chan",,,"COMEDIE"
"TCr10","The Frightening Frammis","1993","Cruise","Pollock","Showtime","SUSPENSE"
"TDa10","CB4","1993","T.Davis",,,"MUSICAL"
"TdC10","T:Living in Oblivion","1995","diCillo",,,"DOCUMENTAIRE, DRAME"
"TdC11","Box of Moonlight","1997","diCillo",,,"DRAME"
"TdC12","Safe Men","1997","diCillo",,,
"TdC13","Jerry and Tom","19xx","diCillo",,,
"TdC15","Lawn Dogs","1998","diCillo",,,
"TdC9","Johnny Suede","1995","diCillo",,,
"TDe1","Caged Heat","1974","T.Demme",,,
"TDe10","The Bet","1992","T.Demme",,,"Cond, DRAME"
"TDe14","Beautiful Girls","1996","T.Demme",,,"COMEDIE"
"TDe18","Monument Ave.","1998","T.Demme",,,"CnR"
"TDe19","Life","1999","T.Demme",,,"COMEDIE"
"TDS10","Hell Night","1981","DeSimone",,,"HORREUR"
"TDS15","The Concrete Jungle","1983","DeSimone",,,"DRAME"
"TDv10","Distant Voices, Still Lives","1990","T.Davies",,,
"TeB10","Slayground","1983","Bedford","John Dark, Gower Frost","EMI","ACTION"
"TeK10","Behind the Mosquito Net","1982","Karya",,,
"TeW10","The Kid Brother","1927","T.Wilde",,,"COMEDIE"
"TeW15","Speedy","1928","T.Wilde",,,"COMEDIE"
"TFg1","The Hanging Garden","1998","Fitzgerald",,,"DRAME"
"TFi10","The Hound of the Baskervilles","1958","Fisher","Hinds,Hammer","U.A.","SUSPENSE"
"TFi11","Sherlock Holmes and the Deadly Necklace","1962","Fisher",,"Screen Gems Ge",
"TFi12","The Mummy","1959","Fisher","Michael Carreras","Hammer, UI","HORREUR"
"TFi15","Brides of Dracula","1960","Fisher","Anthony Hinds","Hammer, UI","HORREUR"
"TFi20","The Phantom of the Opera","1962","Fisher","Anthony Hinds","Hammer, UI","HORREUR"
"TFi24","The Gorgon","1964","Fisher","Anthony Nelson Keys","Hammer","HORREUR"
"TFi25","The Curse of the Mummy's Tomb","1964","Fisher",,"Hammer, UI","HORREUR"
"TFi3","Marry Me","1949","Fisher",,,
"TFi30","Dracula, Prince of Darkness","1965","Fisher","Hinds, Anthony NelsonKeys","Hammer, UI","HORREUR"
"TFi33","Frankenstein Created Woman","1967","Fisher","Anthony NelsonKeys","Hammer, Fox","HORREUR"
"TFi35","Frankenstein Must Be Destroyed","1969","Fisher","Anthony NelsonKeys","Hammer, Warners","HORREUR"
"TFi40","Frankenstein and the Monster from Hell","1973","Fisher","Roy Skeggs","Hammer, Paramount","HORREUR"
"TFi8","The Curse of Frankenstein","1957","Fisher","Anthony Hinds","Hammer, Warners","HORREUR"
"TFi9","Dracula","1958","Fisher","Anthony Hinds","Hammer, Warner","HORREUR"
"TFy10","Watch It","1993","T.Flynn",,,
"TG11","China Seas","1935","Garnett",,"MGM","ROMANTIQUEAVENTURE"
"TG15","Stand-In","1937","Garnett","Wanger","S","COMEDIE"
"TG16","Love is News","1937","Garnett",,,
"TG17","The Slave Ship","1937","Garnett",,,
"TG19","Eternally Yours","1939","Garnett","Wanger",,"COMEDIE,SUSPENSE"
"TG20","Trade Winds","1939","Garnett","Wanger",,"COMEDIE,ROMANTIQUE"
"TG21","Seven Sinners","1940","Garnett","Joe Pasternak","Univeral","ROMANTIQUE"
"TG22","Cheers for Miss Bishop","1941","Garnett","Richard A. Rowland","Paramount","ROMANTIQUE"
"TG27","Mrs. Parkinton","1944","Garnett",,,"COMEDIE"
"TG30","The Posan Always Rings Twice","1946","Garnett","Carey Wilson","MGM","COMEDIE"
"TG32","A Connecticut Yankee in King Arthur's Court","1949","Garnett","Robert Fellows","Paramount","MUSICAL"
"TG39","The Black Knight","1954","Garnett",,,"FANTASTIQUE"
"TG42","The Delta Factor","1970","Garnett",,,
"TG8","One Way Passage","1932","Garnett",,,"DRAME"
"TGA10","The Last Supper","1970","Alea",,,
"TGA2","Stories of the revolution","1964","Alea",,,"HISTORIQUE"
"TGA20","Strawberry and Chocolate","1994","Alea",,,"COMEDIE"
"TGA22","Guantanamera","1996","Alea",,,"COMEDIE"
"TGA4","The Twelve Chairs","1966","Alea",,,"COMEDIE"
"TGA6","Death of a Bureaucrat","1967","Alea",,,
"TGA8","Memories of Underdevelopment","1968","Alea",,,"DRAME"
"TgD1","The Adventures of Picasso","1980","Danielson",,"Svenska ord","COMEDIE"
"TgG1","Monty Python and the Holy Grail","1975","Gilliam","Mark Forrester","EMI, Columbia","FANTASTIQUE"
"TgG8","Twelve Monkeys","1977","Gilliam",,,"SCIENCE FICTION"
"TGi4","Time Bandits","1981","Gilliam","Gilliam","HandMade Films","FANTASTIQUE"
"TGi5","Brazil","1985","Gilliam","Arnon Milchan","Universal","FANTASTIQUE"
"TGi6","The Adventures of Baron Munchhausen","1988","Gilliam",,"Columbia","FANTASTIQUE"
"TGi7","The Fisher King","1991","Gilliam",,"STriStar","ROMANTIQUE"
"TGi9","Fear and Loathing in Las Vegas","1998","Gilliam","Patrick Cassavetti","SUniversaL","DRAME"
"TGr10","Deep in the Heart","1983","T.Garrett",,,
"TGw10","A Walk on the Moon","1999","T.Goldwyn",,,"DRAME, ROMANTIQUE"
"ThA10","The Silver Streak","1934","Atkins","Glendon Allvine","RKO","AVENTURE"
"ThB10","The Old Curiosity Shop","1913","Bentley",,,"DRAME"
"ThB30","The Old Curiosity Shop","1921","Bentley",,,"DRAME"
"ThB50","Young Woodley","1930","Bentley",,,
"ThB55","Hobson's Choice","1931","Bentley",,"BIP","prc"
"ThB65","Those Were the Days","1934","Bentley",,,
"ThB70","The Old Curiosity Shop","1935","Bentley",,,
"ThB80","Lucky to Me","1939","Bentley",,,
"ThC40","Swing Kids","1993","T.Carter","John Bard Manulis, Mark Gordon","Hollywood Pictures","DRAME"
"ThD20","The High Command","1936","Dickinson",,,
"ThD28","The Arsenal Stadium Mystery","1939","Dickinson",,,
"ThD30","Gaslight","1939","Dickinson","John Cornfield","British National",
"ThD35","The Prime Minister","1941","Dickinson",,,
"ThD36","Next of Kin","1941","Dickinson",,,
"ThD40","Men of Two Worlds","1945","Dickinson",,,
"ThD45","The Queen of Spades","1947","Dickinson",,,
"ThD50","The Secret People","1952","Dickinson","Sidney Cole","Ealing","SUSPENSE"
"ThD55","Hill 24 Doesn't Answer","1955","Dickinson",,,
"ThE10","Parsifal","1904","Edison","Edison","Edison","MUSICAL, BIOGRAPHIQUE"
"ThF11","Love Affair","1932","Freeland",,"Columbia","ROMANTIQUE"
"ThF15","Flying Down to Rio","1933","Freeland","M.C.Cooper, Lou Brock","RKO","MUSICAL"
"ThF17","George White's Scandals","1934","Freeland","Winfield Sheean","Fox","COMEDIE,MUSICAL"
"ThF25","So This is London","1939","Freeland",,"Fox","ROMANTIQUE, COMEDIE"
"ThF30","Too Many Blondes","1941","Freeland",,,
"ThF5","Whoppee","1930","Freeland",,,
"ThF6","Be Yourself","1930","Freeland",,,
"THg25","The Butcher's Wife","1991","T.Hughes","Wallis Nicate, Lauren Lloyd","Paramount","COMEDIE"
"ThI10","Little Dove's Romance","1911","Th.Ince",,"Bison","WESTERN"
"ThI18","Battle of the Red Men","1912","Th.Ince",,"Bison","WESTERN"
"ThI20","Custer's Last Fight","1912","Th.Ince",,,
"ThI33","The Death Mask","1914","Th.Ince","Th.Ince","Kay Bee Columbia","WESTERN"
"ThI40","Civilization","1915","Th.Ince","none","Triangle","FANTASTIQUE"
"ThI60","Human Wreckage","1924","Th.Ince",,,
"ThI65","Custer's Last Fight","1925","Th.Ince","Th.ince","Quality Amusememt Inc.","WESTERN"
"THk10","None but the Lonely","1992","Hanks",,,
"THk14","That Thing You Do!","1996","Hanks",,,"MUSICAL, ROMANTIQUE, COMEDIE"
"THk16","From the Earth to the Moon:","1998","Hanks","Hanks","SHBO",
"THo10","Vampire ... Did you say Vampire?","1985","T.Holland",,,"COMEDIE"
"THo20","The Wizard","1989","T.Holland",,,"ROMANTIQUE"
"ThR10","What a Life","1939","T.Reed",,,"MUSICAL"
"ThS10","So I Married an Axe Murderer","1993","Schlamme",,,"COMEDIE"
"THu10","Over the Edge","1980","T.Hunter","Miller",,"DRAME"
"THu13","Tex","1982","T.Hunter","Ron Miller","Disney","DRAME"
"THu20","River's Edge","1987","T.Hunter",,,"DOCUMENTAIRE,DRAME"
"THu25","Paint it Black","1989","T.Hunter","Ann Kilmer Hanes, Mark Forster","Vestron","DRAME"
"THu30","Sylvester","1991","T.Hunter","Martin Jurow","Columbia","ROMANTIQUE,WESTERN"
"THy10","Poison","1991","Haynes","Christine Vachon",,
"THy14","Safe","1995","Haynes",,,
